Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
paper restaurant cap,,,White & red,No,490,122,51,Red,White,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket0,1383,14290,HG7z8MMZGjcprT69K
paper restaurant cap,,,White & black,No,490,122,51,Blue,White,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket1,1383,486,SiAoFhi5TnQXRiszu
paper restaurant cap,,,Pink,No,490,122,51,Pink,Aqua,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket5,1383,490,wDTwCAcWRMyWwBaFK
paper restaurant cap,,,White & green,No,490,122,51,Green,White,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket2,1383,487,uYrCJotuLPZoXWuXF
paper restaurant cap,,,White & yellow,No,490,122,51,Yellow,White,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket3,1383,488,XNLFNwHLQq83WXcpj
paper restaurant cap,,,Brown,No,490,122,51,Beige,Brown,1x1,440,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatMarket4,1383,489,A8Ft6rTx2FCLQHRFj
paper-bag hood,,,NA,No,140,35,51,Beige,Beige,1x1,130,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,goth,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePaperbagBeige,900,5840,Z8NpXTFEZNuwzJb7B
paperboy cap,,,Gray,No,1470,367,51,Gray,Gray,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,everyday; formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatHunting1,598,11512,ymFNyTkYST6eYQDWm
paperboy cap,,,Red,No,1470,367,51,Red,Red,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Simple,Elegant,everyday; formal; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatHunting4,598,11515,e3k4XpPMoahNaWv78
paperboy cap,,,Green,No,1470,367,51,Green,Green,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Winter,Free,Free,Simple,Elegant,everyday; formal; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatHunting2,598,11513,MntgoecKWvqftbcj9
paperboy cap,,,Blue,No,1470,367,51,Aqua,Aqua,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,everyday; formal; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatHunting3,598,11514,pfBtD75A8gSxZY3TQ
paperboy cap,,,Brown,No,1470,367,51,Brown,Brown,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,everyday; formal; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatHunting0,598,5147,GAyDQZez4XQdjCAnn
patchwork tulip hat,,,Pink,No,1680,420,51,Pink,Beige,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,outdoorsy; comfy; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulippatch0,1121,9870,SGjLHQg8TFGDWH2N8
patchwork tulip hat,,,Yellow,No,1680,420,51,Yellow,Beige,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,outdoorsy; comfy; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulippatch2,1121,11994,Zxq3wn7giQ6rBFaRT
patchwork tulip hat,,,Blue,No,1680,420,51,Blue,Beige,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,outdoorsy; comfy; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulippatch1,1121,11993,pTWoeyHzNCW9ZW67y
peach hat,,,NA,Yes,NFS,1000,103,Pink,Yellow,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatPeach0,1125,9874,ndyX7HhTu335TzW9b
pear hat,,,NA,Yes,NFS,1000,103,Green,Brown,1x1,NA,NA,Crafting,,NA,NA,All Year,Autumn,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatPear0,1123,9872,nQDCrcuuoxWRwhyzt
Phrygian cap,,,Red,No,880,220,201,Red,Red,1x1,NA,NA,Nook Shopping Seasonal,,Le 14 juillet,Yes,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; outdoorsy; theatrical,1,HeadCap,Yes,Seasonal,1.10.0,Yes,CapHatPhrygian0,1375,14280,8Lb6ga7FtoX37RC6i
Phrygian cap,,,Orange,No,880,220,201,Orange,Orange,1x1,NA,NA,Nook Shopping Seasonal,,Le 14 juillet,Yes,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; outdoorsy; theatrical,2,HeadCap,Yes,Seasonal,1.10.0,Yes,CapHatPhrygian1,1375,14650,5PMkpxpc9c2c8GsJp
Phrygian cap,,,Green,No,880,220,201,Green,Green,1x1,NA,NA,Nook Shopping Seasonal,,Le 14 juillet,Yes,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; outdoorsy; theatrical,3,HeadCap,Yes,Seasonal,1.10.0,Yes,CapHatPhrygian2,1375,14651,yEeJYWT8qG3fJfa4T
Phrygian cap,,,Light blue,No,880,220,201,Aqua,Aqua,1x1,NA,NA,Nook Shopping Seasonal,,Le 14 juillet,Yes,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; outdoorsy; theatrical,4,HeadCap,Yes,Seasonal,1.10.0,Yes,CapHatPhrygian3,1375,14652,cfxTQDeLQh6NEoJeH
Phrygian cap,,,Purple,No,880,220,201,Purple,Purple,1x1,NA,NA,Nook Shopping Seasonal,,Le 14 juillet,Yes,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; outdoorsy; theatrical,5,HeadCap,Yes,Seasonal,1.10.0,Yes,CapHatPhrygian4,1375,14653,yZ4hmjpRqASayZLRv
pigtail,,,NA,No,NFS,800,451,Colorful,Colorful,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday,1,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigPigtail,1011,5819,8GiNANCYoscQGgW8i
pilot's cap,,,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,outdoorsy; work,1,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetPilot1,706,11613,6BxAvii2rcxRCaL7g
pilot's cap,,,Avocado,No,1120,280,51,Green,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,outdoorsy; work,2,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetPilot2,706,11614,yG8ej28n3Gn5GBvKr
pilot's cap,,,Brown,No,1120,280,51,Brown,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Cool,Active,outdoorsy; work,3,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetPilot0,706,5362,MeD6WKsME9zhgTo5R
pilot's hat,,,Black,No,1680,420,51,Black,Yellow,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCaptainsky1,1043,11827,rtjQ3mqNSJsPmFmaK
pilot's hat,,,Light blue,No,1680,420,51,Aqua,Yellow,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCaptainsky2,1043,11828,zbMCmXJx7nPvr5wNG
pilot's hat,,,Navy blue,No,1680,420,51,Blue,Yellow,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCaptainsky0,1043,8612,wqL65kvbtwtrWmQvu
pineapple cap,,,NA,No,700,175,51,Yellow,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatPineapple,641,5279,dPCd6Ab8DeCJFYskS
pirate bandanna,,,Black,No,NFS,200,451,Black,White,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,1,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana2,1229,13089,WFxrhr6BfYyCAJsGS
pirate bandanna,,,Red,No,NFS,200,451,Red,White,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,2,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana0,1229,12666,Fqrra2HiK6h6JApNQ
pirate bandanna,,,Blue,No,NFS,200,451,Blue,White,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,3,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana1,1229,13088,FCqyFhq6XzcnSXqpm
pirate-treasure crown,,,NA,No,NFS,2500,451,Gray,Red,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,fairy tale; formal; goth; theatrical,1,HeadHairOrnament_Top,Yes,Not for sale,1.3.0,Yes,CapOrnamentCPirate0,1255,12980,6NNSm3ERsLbEy5BTC
pirate's hat,,,NA,No,NFS,860,451,Black,Yellow,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; formal; goth; theatrical,1,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPirate0,593,5142,cKNoCD7vwdECyuDeP
plain cap,,,Gray,No,560,140,51,Gray,Gray,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,Winter,Free,Free,Simple,Active,outdoorsy; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap0,599,5148,by6mbBP6LtRDsEnGb
plain cap,,,Red,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,outdoorsy; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap2,599,11517,D2deq4Cs3kzxZhxfT
plain cap,,,Green,No,560,140,51,Green,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,All Year,Free,Free,Simple,Active,outdoorsy; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap4,599,11519,W8MEs7KCn9gMPGzS8
plain cap,,,Blue,No,560,140,51,Blue,Blue,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,outdoorsy; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap3,599,11518,A4TTtSGv4Y6S7nrHy
plain cap,,,Beige,No,560,140,51,Beige,Beige,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,Summer,Free,Free,Simple,Active,outdoorsy; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap1,599,11516,sDYHTbiZX2M9deKRW
plain do-rag,,,Black,No,560,140,51,Black,Black,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple7,1381,14960,4LKW4v32ZXgeWagX9
plain do-rag,,,Red,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple4,1381,14943,KpgaD6Q9yFiHRtkXX
plain do-rag,,,Pink,No,560,140,51,Pink,Pink,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple0,1381,14288,rkhggrpeWk227vDqu
plain do-rag,,,Coral,No,560,140,51,Orange,Orange,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple2,1381,14941,LqAc3sjPcwomSGzNX
plain do-rag,,,Green,No,560,140,51,Green,Green,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple3,1381,14942,PMNw5hTJBa3dhmrdb
plain do-rag,,,Light blue,No,560,140,51,Aqua,Aqua,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple1,1381,14940,nzzw9m6YNNfrbh7KZ
plain do-rag,,,Navy blue,No,560,140,51,Blue,Blue,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple5,1381,14944,LQqKrxugbcQe3QZsZ
plain do-rag,,,Camel,No,560,140,51,Beige,Beige,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,8,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple6,1381,14959,NvSt2FDCpbJabPnjv
plain paperboy cap,,,Black,No,1400,350,51,Black,Black,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple0,1380,14287,eGN6WcBo8HHz9D8ee
plain paperboy cap,,,Brown,No,1400,350,51,Red,Red,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple1,1380,14935,Sb8EjHzPmjfsf5evx
plain paperboy cap,,,Pink,No,1400,350,51,Pink,Pink,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple4,1380,14938,hadssWijy7Dkh8qzz
plain paperboy cap,,,Coral,No,1400,350,51,Orange,Orange,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple6,1380,14957,bznWw8c2iXLp5ESpJ
plain paperboy cap,,,Dark green,No,1400,350,51,Green,Green,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple2,1380,14936,pQ2D8ytqKuFa3cDew
plain paperboy cap,,,Green,No,1400,350,51,Green,Green,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple7,1380,14958,hHMAR3hxorM6FpFsD
plain paperboy cap,,,Light blue,No,1400,350,51,Aqua,Aqua,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple5,1380,14939,HjeRrHSh5kfGfpvCc
plain paperboy cap,,,Camel,No,1400,350,51,Beige,Beige,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,8,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple3,1380,14937,5hozZShEmHw2kmBxi
plumeria hairpin,,,White,No,560,140,51,White,Yellow,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,comfy; vacation,1,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria0,1342,13920,A8F4AbzQbZfW75oi6
plumeria hairpin,,,Pink,No,560,140,51,Pink,Yellow,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,comfy; vacation,2,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria1,1342,278,G8Ya82YaXq5b7mWiw
police cap,,,NA,No,1680,420,51,Blue,Black,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatPoliceNavy,592,5141,yfwrPpLDLYjKTwmbt
pom casquette,,,White,No,880,220,51,White,White,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette1,935,11539,FEBs8oY4JiFabEvz8
pom casquette,,,Gray,No,880,220,51,Gray,Gray,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette5,935,11543,iiq5LwcDrvyujdj6m
pom casquette,,,Red,No,880,220,51,Red,Red,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette2,935,11540,kWEMQ8k696TFEQ7ad
pom casquette,,,Green,No,880,220,51,Green,Green,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette3,935,11541,hLQKe6bnAMSEkW3om
pom casquette,,,Blue,No,880,220,51,Blue,Blue,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette4,935,11542,i2dMhDvcCwmJkaHRz
pom casquette,,,Brown,No,880,220,51,Brown,Brown,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette0,935,6054,RbFmSEbYbPYhtJBR9
pompadour wig,,,NA,No,1280,320,51,Colorful,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Free,Cool,Cool,theatrical,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigRegent,827,5689,jBfmG2MkmbCBcTeyg
Pompompurin hat,,,NA,No,1500,375,201,Yellow,Brown,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; theatrical,1,Headgear_HasEar,No,Not in catalog,1.9.0,Yes,CapWigPurin0,1288,13175,aj3wRRT2w4xoZcFmY
power helmet,,,Black,No,3220,805,51,Black,Gray,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered3,838,11796,gY6w3hNQMAcgSgPxa
power helmet,,,Red,No,3220,805,51,Red,Gray,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered0,838,5697,sBvbWywKWGzoHhvTN
power helmet,,,Green,No,3220,805,51,Green,Purple,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered2,838,11795,BYKxLLgas3qvqijBS
power helmet,,,Blue,No,3220,805,51,Blue,Green,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered1,838,11794,2nLjatjz4neFSM28L
Princess Peach crown,,,NA,No,12000,3000,201,Yellow,Pink,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Free,Cute,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Peak,Yes,Not in catalog,1.8.0,Yes,CapOrnamentAPeach0,1329,13563,QqBoYntEKQTcR2Prz
prom crown,,,Silver,No,4300,1075,51,Gray,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom1,1364,14401,Qszu4ppvonWew6jdu
prom crown,,,Gold,No,4300,1075,51,Yellow,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom0,1364,14264,y6u8XDsDhDGEfqcDe
prom tiara,,,Silver,No,4300,1075,51,Gray,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom1,1365,14402,cRamfeP7sifPRB3YJ
prom tiara,,,Gold,No,4300,1075,51,Yellow,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom0,1365,14265,tRjugCAW8aNqNMJBC
punk hair wig,,,Orange,No,1280,320,51,Red,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,1,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank4,1440,293,8mC9hzSEwMnQtuRxH
punk hair wig,,,Pink,No,1280,320,51,Pink,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,2,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank3,1440,291,G5e54te8qYwTivxe5
punk hair wig,,,Yellow,No,1280,320,51,Yellow,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,3,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank0,1440,14712,m6HPx455apcT4pLkM
punk hair wig,,,Green,No,1280,320,51,Green,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,4,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank1,1440,288,g2jMcRfPxHSEpRe4N
punk hair wig,,,Blue,No,1280,320,51,Blue,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,5,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank2,1440,289,ypcBS8QnfXBFbRwSx
purple hyacinth crown,,,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth3,554,5098,MPEexcEJFfRQPPHoq
purple pansy crown,,,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Winter,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentPansy3,563,5107,vmtf5bE9cGLDf99Th
purple windflower crown,,,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone3,557,5101,BerFDtXNFXSKuaijZ
racing helmet,,,White,No,1040,260,51,White,Red,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing1,748,10237,KpBh5M485u3R2Lrcc
racing helmet,,,Black,No,1040,260,51,Black,White,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing2,748,10238,6hzfbtRroRgefZL9u
