Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
Paradise Planning muumuu,,,NA,No,NFS,NA,0,Red,Orange,1x1,NA,NA,HHP Office,Only available as a work clothes for Paradise Planning,Happy Home Paradise,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,comfy; vacation,1,Yes,A-line,H,Not in catalog,2.0.0,Yes,TopsTexOnepieceAlineHUniform0,1337,13915,gWRSr6PTK7fG55eDi
parka and shirtdress,,,Red,No,1600,400,51,Black,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Cool,Cute,everyday; comfy,1,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParkershirt2,391,7993,neCr4qDK6ueGwttNT
parka and shirtdress,,,Yellow,No,1600,400,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Cool,Cute,everyday; comfy,2,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParkershirt1,391,7992,ZJ8mFBsCjuJqxwXs6
parka and shirtdress,,,Blue,No,1600,400,51,Black,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Cool,Cute,everyday; comfy,3,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParkershirt0,391,4468,Pr9oiWxadrqDwZZHm
parka dress,,,Pink,No,1600,400,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; comfy,1,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParka4,10,4163,fZoSCvRo4AWEncnjZ
parka dress,,,Orange,No,1600,400,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; comfy,2,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParka1,10,4160,pCqcMNfoJnx3CkLug
parka dress,,,Yellow,No,1600,400,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; comfy,3,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParka0,10,3226,Ybwoh2SfcyNfqXddi
parka dress,,,Green,No,1600,400,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; comfy,4,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParka3,10,4162,ZH3Qpg9GysmBckroj
parka dress,,,Blue,No,1600,400,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; comfy,5,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLParka2,10,4161,phHyrch7gQ9ueyzdx
peach dress,,,NA,Yes,NFS,1600,103,Pink,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,A-line,N,Not for sale,1.0.0,Yes,TopsTexOnepieceAlineNPeach0,1090,9839,o49djJSXNXcBzC2GR
peacoat-and-skirt combo,,,Red,No,2400,600,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,Winter,Womanly,Womanly,Cute,Cute,everyday,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLPcoat1,460,8962,KLeTAhgAhMSSbHQPo
peacoat-and-skirt combo,,,Blue,No,2400,600,51,Blue,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Womanly,Womanly,Cute,Cute,everyday,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLPcoat0,460,4594,ketaNzZAqrNJ53aET
pear dress,,,NA,Yes,NFS,1600,103,Yellow,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,Autumn,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,A-line,N,Not for sale,1.0.0,Yes,TopsTexOnepieceAlineNPear0,1088,9837,79EsrMSAgifW3GkvK
pharaoh's outfit,,,NA,No,2520,630,51,White,Colorful,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,formal,1,Yes,B-long,H,For sale,1.0.0,Yes,TopsTexOnepieceBlongHEgypt,193,3577,ejDouBwmCTZW56z25
pilot's uniform,,,Black,No,2240,560,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPilot1,203,8119,6hYJKeYCjM6YY858S
pilot's uniform,,,Light blue,No,2240,560,51,Aqua,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPilot2,203,8120,4jd2m5My9YkYmHHbW
pilot's uniform,,,Navy blue,No,2240,560,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPilot0,203,3612,ZKMwSPaG7mMLg2E5K
pinafore,,,Pink,No,1600,400,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Simple,Elegant,everyday; work,1,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLKappogi1,182,8978,HiXPJd7mtPoZfHb9C
pinafore,,,Dark blue,No,1600,400,51,Blue,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Simple,Elegant,everyday; work,2,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLKappogi0,182,3536,7dS6vs5tkrSPazK5R
pinafore,,,Muslin,No,1600,400,51,Beige,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Simple,Elegant,everyday; work,3,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLKappogi2,182,8979,fgFxdBzfnqgqYv2wD
pineapple dress,,,NA,No,1500,375,51,Yellow,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Cute,Cute,fairy tale; party; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPineapple,118,3293,XpKtwLGCYupcZLzpM
pintuck-pleated dress,,,Pink,No,1600,400,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly0,413,4506,n2qR8Y9Ty42MxevTk
pintuck-pleated dress,,,Lime,No,1600,400,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly1,413,8885,2genTxQ5NgTbqgSii
pintuck-pleated dress,,,Green,No,1600,400,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly2,413,8886,kK5Lv2DCMPhehG7rc
pintuck-pleated dress,,,Light blue,No,1600,400,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,Summer,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly4,413,8888,4JwPsp3g2WkouhJmx
pintuck-pleated dress,,,Purple,No,1600,400,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,5,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly3,413,8887,dPNryWkcy6o8ziWsa
pintuck-pleated dress,,,Brown,No,1600,400,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Autumn,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale,6,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHDolly5,413,8889,9WgohGnt8ioNSE6Qq
pirate dress,,,Black,No,NFS,750,451,Black,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cool,Gorgeous,fairy tale; goth; theatrical,1,Yes,Balloon,H,Not for sale,1.3.0,Yes,TopsTexOnepieceBalloonHPirate2,294,7442,PdoxDAyZQgibYGGRz
pirate dress,,,Red,No,NFS,750,451,Red,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cool,Gorgeous,fairy tale; goth; theatrical,2,Yes,Balloon,H,Not for sale,1.3.0,Yes,TopsTexOnepieceBalloonHPirate0,294,4295,r9wAhRjWJi58tjeMa
pirate dress,,,Blue,No,NFS,750,451,Blue,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cool,Gorgeous,fairy tale; goth; theatrical,3,Yes,Balloon,H,Not for sale,1.3.0,Yes,TopsTexOnepieceBalloonHPirate1,294,7441,wD8XNiMvdNrodc5TC
pirate outfit,,,Black,No,NFS,630,451,Black,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,1,Yes,Overall,H,Not for sale,1.3.0,Yes,TopsTexOnepieceOverallHPirates2,1231,13091,FtgaZ6yCdzLtsjidx
pirate outfit,,,Red,No,NFS,630,451,Red,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,2,Yes,Overall,H,Not for sale,1.3.0,Yes,TopsTexOnepieceOverallHPirates0,1231,12668,XzmQ4psXtWN3fweDm
pirate outfit,,,Blue,No,NFS,630,451,Blue,Black,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,fairy tale; goth; theatrical,3,Yes,Overall,H,Not for sale,1.3.0,Yes,TopsTexOnepieceOverallHPirates1,1231,13090,M68MEfXKMobxwXetd
pirate-treasure robe,,,NA,No,NFS,3000,451,Black,Yellow,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,fairy tale; formal; goth; theatrical,1,Yes,A-long,L,Not for sale,1.3.0,Yes,TopsTexOnepieceAlongLPirates0,1230,12667,NyYGF4eiZZX3n6XEH
PJ outfit,,,Gray,No,1050,262,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Manly,Simple,Simple,comfy,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPajama2,150,7824,tWi338dD2CjyqJ7km
PJ outfit,,,Red,No,1050,262,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Manly,Simple,Simple,comfy,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPajama4,150,7826,TzF6MBe6RuLfL7yM7
PJ outfit,,,Green,No,1050,262,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Manly,Simple,Simple,comfy,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPajama3,150,7825,s8yZb3XciybiAkHC3
PJ outfit,,,Blue,No,1050,262,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Manly,Simple,Simple,comfy,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPajama0,150,3354,Hh93vFpskZECBSKug
PJ outfit,,,Navy blue,No,1050,262,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Manly,Simple,Simple,comfy,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPajama1,150,7823,98XKhkTNLCNitprQ9
plaid-print dress,,,Energetic plaid,No,2000,500,51,Orange,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,everyday; fairy tale; vacation,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBlockcheck1,340,9419,jLZAWsFfBACKymrc4
plaid-print dress,,,Sweet plaid,No,2000,500,51,Green,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,everyday; fairy tale; vacation,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBlockcheck3,340,9421,DTH6EPwfQf57Pt3wm
plaid-print dress,,,Fancy plaid,No,2000,500,51,Aqua,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Womanly,Womanly,Cute,Simple,everyday; fairy tale; vacation,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBlockcheck0,340,4399,HCoMym75fpYFxSMJY
plaid-print dress,,,Dreamy plaid,No,2000,500,51,Purple,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,everyday; fairy tale; vacation,4,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBlockcheck2,340,9420,rygadWKz4zwXFANhr
plover dress,,,Gray,No,1600,400,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,everyday; work,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLChidori1,49,9020,jRJowZRTyQ8R3skgp
plover dress,,,Green,No,1600,400,51,Green,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,everyday; work,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLChidori2,49,9021,aptuK7zDfSWpNTRbf
plover dress,,,Brown,No,1600,400,51,Brown,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,everyday; work,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLChidori0,49,3128,LnCwqduLJGHRYMgD7
Pompompurin outfit,,,NA,No,2400,600,201,Yellow,Brown,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,1,Yes,A-line,L,Not in catalog,1.9.0,Yes,TopsTexOnepieceAlineLPurin0,1317,13486,TxqEeYLFiGNrsnYzn
power suit,,,Black,No,3780,945,51,Black,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPowered3,739,11566,6c7PyRN3DcL2eszjK
power suit,,,Red,No,3780,945,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPoweredRed,739,5424,JLux4SCMvatByGFei
power suit,,,Green,No,3780,945,51,Green,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPowered2,739,11565,eGC45JTRAptLhS8N4
power suit,,,Blue,No,3780,945,51,Blue,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLPowered1,739,11564,nYmxvwFSt8XdqxWbb
prim outfit,,,Gray,No,1920,480,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Elegant,formal; party; work,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLEnsemble1,39,9018,dwhn8jtzpwSmhNbB6
prim outfit,,,Pink,No,1920,480,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Elegant,formal; party; work,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLEnsemble2,39,9019,xCN5uLaSms6wLhJpR
prim outfit,,,Blue,No,1920,480,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Elegant,formal; party; work,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLEnsemble0,39,2784,WGm3FCGSraoJ23kTb
princess dress,,,Gray,No,5500,1375,51,Black,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess7,104,8237,fRJzJWpJLXKQYGTvP
princess dress,,,Pink,No,5500,1375,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess3,104,8233,pXnjFKAzpBec8SvZT
princess dress,,,Orange,No,5500,1375,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess6,104,8236,e3KEmakQCX3a58SyZ
princess dress,,,Yellow,No,5500,1375,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,4,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess2,104,8232,jfoqBc36qZ8uR2pnf
princess dress,,,Green,No,5500,1375,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,5,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess1,104,8231,3kqNDFY6HoA43GNHy
princess dress,,,Mint,No,5500,1375,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,6,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess5,104,8235,8ZQXD2XtabBrox7Mg
princess dress,,,Blue,No,5500,1375,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,7,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess0,104,3260,7sMdP8aHLzCnrcLpy
princess dress,,,Purple,No,5500,1375,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Cute,fairy tale; formal; party,8,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLPrincess4,104,8234,37AubjtqpQpC4GSHt
Princess Peach dress,,,NA,No,6000,1500,201,Pink,Blue,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; party; theatrical,1,Yes,Dress,H,Not in catalog,1.8.0,Yes,TopsTexOnepieceDressHPeach0,1330,13564,pvgS3E5XT8GATDXZL
racing outfit,,,Black,No,2450,612,51,Black,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,sporty; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLRacer3,213,9468,9k7cFZ5dHuLpXTszq
racing outfit,,,Red,No,2450,612,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,sporty; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLRacer0,213,3655,YyDFydwQHnhaxrXuz
racing outfit,,,Yellow,No,2450,612,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,sporty; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLRacer2,213,9467,oTEDvxt6JLS7Rrhar
racing outfit,,,Blue,No,2450,612,51,Blue,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,sporty; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLRacer1,213,9466,qpasW5vhrAkruxfrG
rad power skirt suit,,,Red,No,2240,560,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly0,51,3134,LPyme6DtxMLi2sAye
rad power skirt suit,,,Pink,No,2240,560,51,Pink,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly1,51,7901,YFtWP5KbbWPHG4bQ8
rad power skirt suit,,,Yellow,No,2240,560,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly5,51,7905,RHomiHnsmu57mdvNi
rad power skirt suit,,,Green,No,2240,560,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,4,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly4,51,7904,ghrYKTBLztPbRSXtC
rad power skirt suit,,,Light blue,No,2240,560,51,Aqua,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,5,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly6,51,7906,sbtzBk9DdZeroGgiq
rad power skirt suit,,,Blue,No,2240,560,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,6,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly3,51,7903,GDiwipMf5zLQzTEhd
rad power skirt suit,,,Purple,No,2240,560,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Womanly,Gorgeous,Cool,party; theatrical; work,7,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBubbly2,51,7902,dabZLQMf98bMMHzr4
raggedy outfit,,,White,No,1500,375,51,White,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Simple,fairy tale; goth; party,1,Yes,Salopette,L,For sale,1.5.0,Yes,TopsTexOnepieceSalopetteLHalloween2,1262,13389,w9qh34doRCkznmrwa
raggedy outfit,,,Black,No,1500,375,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Simple,fairy tale; goth; party,2,Yes,Salopette,L,For sale,1.5.0,Yes,TopsTexOnepieceSalopetteLHalloween5,1262,13392,zueSpNHMLM9BPEdme
raggedy outfit,,,Red,No,1500,375,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Simple,fairy tale; goth; party,3,Yes,Salopette,L,For sale,1.5.0,Yes,TopsTexOnepieceSalopetteLHalloween4,1262,13391,JKxXLYYkgkL3crTB2
raggedy outfit,,,Orange,No,1500,375,51,Orange,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Simple,fairy tale; goth; party,4,Yes,Salopette,L,For sale,1.5.0,Yes,TopsTexOnepieceSalopetteLHalloween0,1262,12988,LsSmsWcc9MstuX4TY
